Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2,Stability,Survivors
1.0,-0.7777777777777779,1.0000000000000002,-0.9999999999999999,-1.0,0.07036266121596957,0.24408043428914916,0.8,-0.5
-0.11111111111111116,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,-1.0,0.45220948068966105,0.4541907230143263,0.19999999999999996,1.0
-0.5555555555555557,1.0,-1.0,-0.19999999999999996,-1.0,0.02135353388881711,-0.24491792928800038,0.6000000000000001,0.0
1.0,0.7777777777777777,1.0000000000000002,-0.19999999999999996,-1.0,0.23211514014252477,0.2472098993442653,0.19999999999999996,0.5
-0.5555555555555557,1.0,-0.2941176470588236,-0.9999999999999999,-1.0,0.02135353388881711,-0.24491792928800038,0.6000000000000001,-0.5
-1.0,-0.5555555555555557,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-1.0,-0.2608992575125543,0.8,-0.5
-0.11111111111111116,0.33333333333333304,1.0000000000000002,-0.9999999999999999,-1.0,-0.29037275170933075,0.17485869371224982,0.3999999999999999,0.5
-0.3333333333333335,-1.0,1.0000000000000002,-0.9999999999999999,-1.0,0.22464066720255116,-1.0,-0.19999999999999996,0.5
-0.5555555555555557,0.11111111111111094,-0.2941176470588236,-0.19999999999999996,-1.0,0.08516829496272682,0.24968624995192767,0.19999999999999996,0.0
0.33333333333333304,-1.0,0.41176470588235303,-0.19999999999999996,-1.0,0.7837284099913566,-1.0,-1.0,-0.5
0.5555555555555554,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,-1.0,0.04959590843004791,-0.012929501112500241,0.19999999999999996,-0.5
-1.0,-0.5555555555555557,-0.2941176470588236,1.0,1.0,-1.0,-0.2608992575125543,0.6000000000000001,0.0
1.0,0.7777777777777777,-0.2941176470588236,-0.19999999999999996,-1.0,-0.05266305849294328,0.1937672694912671,0.8,0.0
-0.5555555555555557,-0.5555555555555557,1.0000000000000002,-0.19999999999999996,0.3333333333333335,-0.0635927010495364,0.1549814454605214,0.6000000000000001,-1.0
0.33333333333333304,-0.11111111111111116,0.41176470588235303,1.0,-1.0,0.0531288490274453,0.07520379859297743,0.8,0.5
-0.3333333333333335,-0.11111111111111116,-1.0,-0.9999999999999999,-1.0,0.5572692844680447,-0.020900596881468392,-0.4,-0.5
0.11111111111111094,-0.7777777777777779,1.0000000000000002,-0.19999999999999996,-1.0,0.18929599112219941,-0.28421216917347614,0.3999999999999999,0.5
-0.3333333333333335,-0.11111111111111116,0.41176470588235303,-0.19999999999999996,-1.0,0.472598425342283,0.09089159557781645,0.0,0.5
0.33333333333333304,0.5555555555555554,0.41176470588235303,-0.9999999999999999,-1.0,-0.17838597318636984,0.3793293107712268,0.0,1.0
-1.0,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-1.0,0.03182502504627527,-0.19999999999999996,1.0
0.5555555555555554,0.11111111111111094,0.41176470588235303,-0.19999999999999996,-1.0,0.09775076433149432,0.3675285247107687,0.8,1.0
-0.5555555555555557,0.33333333333333304,0.41176470588235303,-0.19999999999999996,0.3333333333333335,0.6090025116144089,0.04613367031966931,0.6000000000000001,0.5
-1.0,-1.0,1.0000000000000002,1.0,1.0,-1.0,-1.0,0.8,1.0
-0.5555555555555557,-0.5555555555555557,-1.0,-0.19999999999999996,-1.0,0.2078146487877508,0.10418389227822789,-0.19999999999999996,-0.5
0.33333333333333304,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,-1.0,0.0531288490274453,0.07520379859297743,-0.4,0.0
0.33333333333333304,-1.0,-1.0,-0.19999999999999996,0.3333333333333335,0.7837284099913566,-1.0,-1.0,1.0
0.11111111111111094,-0.7777777777777779,-1.0,-0.9999999999999999,-1.0,0.18929599112219941,-0.28421216917347614,0.19999999999999996,0.0
-1.0,0.7777777777777777,-1.0,-0.9999999999999999,1.0,-1.0,0.29941463847550587,-0.6,-1.0
-0.3333333333333335,-0.3333333333333335,1.0000000000000002,-0.19999999999999996,0.3333333333333335,0.34435616608181197,0.07381377455221316,0.6000000000000001,-0.5
0.11111111111111094,-1.0,0.41176470588235303,1.0,-1.0,0.2152703697015319,-1.0,0.8,0.0
-0.5555555555555557,0.7777777777777777,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.37397529372266036,0.22012890887798053,-0.4,-1.0
0.7777777777777777,-0.5555555555555557,-1.0,-0.9999999999999999,-1.0,0.12432744841729537,0.5088029825907003,-0.6,0.5
0.11111111111111094,-0.7777777777777779,-0.2941176470588236,0.6000000000000001,0.3333333333333335,-0.2665723451094272,-0.8674502935375984,0.3999999999999999,0.0
-0.3333333333333335,-0.3333333333333335,-0.2941176470588236,1.0,-1.0,-0.30207044707139385,0.3915924888913369,0.8,1.0
0.5555555555555554,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,-1.0,0.39530308357867905,-0.18422978139201618,0.8,0.5
-0.3333333333333335,0.33333333333333304,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.24201040360591852,0.36153064141445457,-0.8,-0.5
-0.7777777777777779,0.7777777777777777,0.41176470588235303,-0.19999999999999996,0.3333333333333335,0.5852959728200797,0.21817362913390248,-0.19999999999999996,0.0
-1.0,-1.0,-0.2941176470588236,-0.9999999999999999,-1.0,-1.0,-1.0,0.8,1.0
1.0,-0.5555555555555557,1.0000000000000002,-0.19999999999999996,0.3333333333333335,0.4559380377521902,0.23198147189547758,-0.19999999999999996,-0.5
0.5555555555555554,-0.5555555555555557,0.41176470588235303,-0.9999999999999999,-1.0,0.38174811269653364,0.2039143407158912,-1.0,1.0
0.5555555555555554,-0.3333333333333335,1.0000000000000002,-0.19999999999999996,0.3333333333333335,0.04959590843004791,-0.012929501112500241,0.8,0.0
-0.5555555555555557,-0.3333333333333335,1.0000000000000002,-0.9999999999999999,-1.0,0.6726550407614014,0.24546522317336628,-0.4,0.0
-1.0,0.5555555555555554,-0.2941176470588236,-0.19999999999999996,-1.0,-1.0,0.0803825056104226,-0.6,0.0
-0.11111111111111116,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,-1.0,0.2887884102250675,0.5175526533690995,0.3999999999999999,0.0
-1.0,-0.5555555555555557,-1.0,1.0,1.0,-1.0,-0.2608992575125543,0.8,1.0
0.5555555555555554,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.20659555478056335,0.4295250577327392,0.0,0.0
0.5555555555555554,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.2932984575625086,-0.3384505611001859,0.0,-1.0
0.5555555555555554,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.20659555478056335,0.4295250577327392,0.0,0.5
-1.0,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,-1.0,-1.0,-0.0995467283530399,0.0,-0.5
1.0,-0.3333333333333335,-1.0,-0.19999999999999996,0.3333333333333335,0.4071039067320812,0.08297568432735902,0.0,0.5
-0.5555555555555557,-0.5555555555555557,1.0000000000000002,-0.9999999999999999,-1.0,-0.0635927010495364,0.1549814454605214,0.19999999999999996,1.0
-0.11111111111111116,-0.11111111111111116,0.41176470588235303,-0.19999999999999996,0.3333333333333335,0.13762257034021208,0.15457146493976093,0.6000000000000001,0.0
-0.3333333333333335,0.7777777777777777,-1.0,-0.19999999999999996,0.3333333333333335,0.09249120692133972,0.3988742910984091,-0.19999999999999996,0.5
-0.3333333333333335,0.33333333333333304,-0.2941176470588236,-0.19999999999999996,-1.0,0.24201040360591852,0.36153064141445457,-0.8,-0.5
0.7777777777777777,-1.0,1.0000000000000002,-0.9999999999999999,-1.0,0.4833413878203272,-1.0,-1.0,-1.0
0.11111111111111094,-1.0,1.0000000000000002,-0.9999999999999999,-1.0,0.2152703697015319,-1.0,-0.6,0.5
-1.0,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,-1.0,-1.0,0.03182502504627527,-0.4,-1.0
-0.5555555555555557,0.33333333333333304,1.0000000000000002,-0.19999999999999996,0.3333333333333335,0.6090025116144089,0.04613367031966931,0.8,-1.0
-0.5555555555555557,-0.5555555555555557,1.0000000000000002,-0.19999999999999996,-1.0,0.2078146487877508,0.10418389227822789,0.0,1.0
-0.5555555555555557,0.11111111111111094,1.0000000000000002,0.6000000000000001,-1.0,0.08516829496272682,0.24968624995192767,0.8,-0.5
0.5555555555555554,-0.11111111111111116,0.41176470588235303,0.6000000000000001,-1.0,-0.037762593417191126,-0.09756397936925121,0.8,1.0
-0.3333333333333335,0.33333333333333304,-0.2941176470588236,-0.9999999999999999,-1.0,0.1732212675026803,0.1534184652399746,0.6000000000000001,-1.0
-0.3333333333333335,0.11111111111111094,0.41176470588235303,-0.19999999999999996,-1.0,0.4333413361447329,-0.0004060257801505873,0.3999999999999999,1.0
1.0,-0.3333333333333335,1.0000000000000002,-0.19999999999999996,0.3333333333333335,0.4071039067320812,0.08297568432735902,0.6000000000000001,0.5
-0.3333333333333335,0.33333333333333304,0.41176470588235303,-0.19999999999999996,-1.0,0.1306912156634965,0.03826117066999579,0.6000000000000001,-0.5
0.11111111111111094,-0.7777777777777779,1.0000000000000002,0.6000000000000001,0.3333333333333335,-0.2665723451094272,-0.8674502935375984,0.6000000000000001,0.0
-0.11111111111111116,-1.0,-1.0,-0.19999999999999996,-1.0,0.29289183999756596,-1.0,-0.6,0.0
0.11111111111111094,-0.5555555555555557,-0.2941176470588236,-0.9999999999999999,-1.0,0.3068267111362952,0.4109072212328868,-0.4,1.0
0.5555555555555554,-0.11111111111111116,-1.0,-0.9999999999999999,-1.0,-0.037762593417191126,-0.09756397936925121,0.6000000000000001,1.0
0.33333333333333304,-0.7777777777777779,0.41176470588235303,-0.19999999999999996,-1.0,-0.3007425808552131,1.0,0.0,-1.0
0.5555555555555554,-0.11111111111111116,-0.2941176470588236,-0.9999999999999999,-1.0,-0.037762593417191126,-0.09756397936925121,0.3999999999999999,0.5
-0.7777777777777779,-1.0,1.0000000000000002,-0.9999999999999999,-1.0,0.45317837429470864,-1.0,-0.4,-0.5
-0.11111111111111116,-1.0,-1.0,-0.19999999999999996,-1.0,0.29289183999756596,-1.0,-0.6,-1.0
-0.3333333333333335,-0.5555555555555557,-0.2941176470588236,-0.19999999999999996,-1.0,0.2831618161134555,0.2888261156842429,-0.19999999999999996,0.0
0.5555555555555554,-0.3333333333333335,0.41176470588235303,-0.19999999999999996,-1.0,0.2932984575625086,-0.3384505611001859,0.0,0.0
-1.0,0.7777777777777777,-1.0,-0.9999999999999999,-1.0,-1.0,0.27083156896078764,-1.0,1.0
-0.3333333333333335,0.33333333333333304,1.0000000000000002,1.0,-1.0,0.24201040360591852,0.36153064141445457,0.6000000000000001,0.5
0.11111111111111094,0.11111111111111094,-0.2941176470588236,-0.9999999999999999,-1.0,0.3653963742025257,0.019393485648875775,0.3999999999999999,0.0
-1.0,-0.7777777777777779,0.41176470588235303,-0.9999999999999999,-1.0,-1.0,0.5965585579538537,0.19999999999999996,-1.0
0.33333333333333304,0.5555555555555554,-1.0,-0.9999999999999999,-1.0,0.1743863571185924,0.08430400572008767,-0.4,-0.5
-0.11111111111111116,0.33333333333333304,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,-0.29037275170933075,0.17485869371224982,0.6000000000000001,0.5
-1.0,-1.0,1.0000000000000002,-0.19999999999999996,-1.0,-1.0,-1.0,0.3999999999999999,-1.0
-0.11111111111111116,-0.7777777777777779,-0.2941176470588236,-0.19999999999999996,-1.0,0.08951835841301103,-0.0052298910911302565,0.0,-1.0
-0.3333333333333335,-1.0,1.0000000000000002,1.0,1.0,0.22464066720255116,-1.0,0.8,0.0
0.5555555555555554,-1.0,-0.2941176470588236,0.6000000000000001,0.3333333333333335,0.274592697285009,-1.0,0.19999999999999996,0.5
-0.3333333333333335,0.7777777777777777,-0.2941176470588236,1.0,-1.0,0.08991150399255488,-0.06073969480933117,0.8,0.0
0.33333333333333304,-1.0,-1.0,-0.9999999999999999,-1.0,0.7837284099913566,-1.0,-1.0,1.0
1.0,-0.5555555555555557,-1.0,-0.19999999999999996,0.3333333333333335,0.24388375374793547,0.4841165005800927,0.8,-1.0
0.5555555555555554,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,-1.0,0.2932984575625086,-0.3384505611001859,-0.19999999999999996,-0.5
0.7777777777777777,-0.5555555555555557,-0.2941176470588236,-0.9999999999999999,-1.0,0.12432744841729537,0.5088029825907003,-0.6,0.5
-0.11111111111111116,-0.7777777777777779,-1.0,-0.19999999999999996,-1.0,0.4057895894818002,0.04668506766996594,0.19999999999999996,-1.0
0.5555555555555554,-0.3333333333333335,0.41176470588235303,-0.9999999999999999,-1.0,0.4174849699361114,0.0483127510349155,0.0,-0.5
0.11111111111111094,-1.0,1.0000000000000002,-0.19999999999999996,-1.0,0.2632745397655223,-1.0,0.0,0.5
0.7777777777777777,-1.0,0.41176470588235303,-0.9999999999999999,-1.0,0.5744925802280652,-1.0,-0.6,1.0
-1.0,-0.11111111111111116,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-1.0,-0.029503917768151422,0.6000000000000001,1.0
0.5555555555555554,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.4122688816789297,0.20312103526273506,0.6000000000000001,-1.0
-1.0,0.5555555555555554,-0.2941176470588236,-0.9999999999999999,-1.0,-1.0,0.5295390038570882,-1.0,-1.0
-1.0,0.7777777777777777,-0.2941176470588236,-0.19999999999999996,-1.0,-1.0,0.29941463847550587,-0.8,-1.0
-0.3333333333333335,0.7777777777777777,1.0000000000000002,-0.19999999999999996,-1.0,0.09249120692133972,0.3988742910984091,-0.6,1.0
-0.7777777777777779,-0.7777777777777779,0.41176470588235303,-0.19999999999999996,0.3333333333333335,-0.1920300147203612,0.9333036119489926,0.19999999999999996,-0.5
-1.0,0.5555555555555554,-0.2941176470588236,-0.19999999999999996,-1.0,-1.0,0.0803825056104226,-0.6,0.5
-0.5555555555555557,-0.7777777777777779,-1.0,-0.9999999999999999,-1.0,0.8686369118081418,-0.05158918125160539,0.6000000000000001,1.0
1.0,-0.7777777777777779,-1.0,-0.9999999999999999,-1.0,0.07036266121596957,0.24408043428914916,0.0,-0.5
-1.0,-0.3333333333333335,0.41176470588235303,-0.9999999999999999,-1.0,-1.0,0.03182502504627527,-0.4,-0.5
-0.5555555555555557,-0.7777777777777779,-0.2941176470588236,-0.9999999999999999,-1.0,0.8686369118081418,-0.05158918125160539,0.6000000000000001,-0.5
0.11111111111111094,-0.7777777777777779,0.41176470588235303,-0.9999999999999999,-1.0,-0.2665723451094272,-0.8674502935375984,0.19999999999999996,1.0
-0.3333333333333335,0.7777777777777777,0.41176470588235303,-0.19999999999999996,0.3333333333333335,0.08991150399255488,-0.06073969480933117,0.19999999999999996,1.0
0.11111111111111094,-1.0,0.41176470588235303,-0.19999999999999996,-1.0,0.2632745397655223,-1.0,0.3999999999999999,0.0
-1.0,-1.0,0.41176470588235303,-0.9999999999999999,-1.0,-1.0,-1.0,0.3999999999999999,1.0
0.33333333333333304,-0.3333333333333335,-0.2941176470588236,-0.19999999999999996,-1.0,0.3221002738186056,-0.05154965512935106,-0.19999999999999996,1.0
-1.0,1.0,0.41176470588235303,-0.19999999999999996,-1.0,-1.0,0.281648613708686,-0.4,0.5
0.33333333333333304,-1.0,0.41176470588235303,1.0,0.3333333333333335,0.7837284099913566,-1.0,0.8,0.5
-0.11111111111111116,0.11111111111111094,1.0000000000000002,-0.9999999999999999,-1.0,0.32436308246585854,0.16450183724741496,0.0,-0.5
1.0,0.7777777777777777,-1.0,-0.9999999999999999,-1.0,-0.05266305849294328,0.1937672694912671,0.8,0.0
0.7777777777777777,-1.0,1.0000000000000002,-0.19999999999999996,-1.0,0.5744925802280652,-1.0,-1.0,-1.0
0.5555555555555554,-0.3333333333333335,-1.0,-0.19999999999999996,-1.0,0.2932984575625086,-0.3384505611001859,0.3999999999999999,1.0
-0.11111111111111116,-0.7777777777777779,0.41176470588235303,-0.19999999999999996,-1.0,0.2887884102250675,0.5175526533690995,0.6000000000000001,-1.0
-0.3333333333333335,0.7777777777777777,-0.2941176470588236,-0.9999999999999999,-1.0,0.18855427419831083,-0.010767066423747917,0.3999999999999999,0.0
-1.0,0.7777777777777777,1.0000000000000002,1.0,0.3333333333333335,-1.0,0.27083156896078764,-0.4,1.0
-1.0,-1.0,1.0000000000000002,-0.9999999999999999,-1.0,-1.0,-1.0,0.3999999999999999,-1.0
-1.0,0.5555555555555554,0.41176470588235303,-0.9999999999999999,-1.0,-1.0,0.0803825056104226,-0.4,-0.5
0.33333333333333304,-0.7777777777777779,-0.2941176470588236,-0.9999999999999999,-1.0,-0.3007425808552131,1.0,0.6000000000000001,1.0
0.33333333333333304,-1.0,0.41176470588235303,1.0,0.3333333333333335,0.7837284099913566,-1.0,0.8,0.0
-0.11111111111111116,0.33333333333333304,0.41176470588235303,-0.9999999999999999,-1.0,-0.29037275170933075,0.17485869371224982,0.3999999999999999,1.0
1.0,-0.3333333333333335,-0.2941176470588236,-0.9999999999999999,-1.0,0.4071039067320812,0.08297568432735902,-0.4,-1.0
-0.3333333333333335,0.33333333333333304,-0.2941176470588236,-0.9999999999999999,-1.0,0.1732212675026803,0.1534184652399746,0.6000000000000001,-0.5
-0.3333333333333335,0.33333333333333304,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.1306912156634965,0.03826117066999579,0.6000000000000001,-0.5
0.5555555555555554,-0.11111111111111116,1.0000000000000002,-0.9999999999999999,-1.0,0.2465718869137814,0.06481825300531452,0.3999999999999999,-1.0
-1.0,-0.5555555555555557,0.41176470588235303,1.0,-1.0,-1.0,0.7090378785736016,0.8,0.0
-1.0,0.7777777777777777,0.41176470588235303,-0.9999999999999999,-1.0,-1.0,-0.14296705544658106,-0.8,0.5
1.0,0.11111111111111094,0.41176470588235303,-0.9999999999999999,-1.0,0.3125668522083631,-0.17073392648099084,0.6000000000000001,-1.0
0.5555555555555554,-1.0,-1.0,0.6000000000000001,1.0,-0.163079528533705,-1.0,0.19999999999999996,-1.0
0.5555555555555554,-1.0,1.0000000000000002,0.6000000000000001,0.3333333333333335,-0.163079528533705,-1.0,0.8,-0.5
-1.0,0.5555555555555554,-0.2941176470588236,1.0,0.3333333333333335,-1.0,0.5295390038570882,0.0,-0.5
0.33333333333333304,-1.0,-0.2941176470588236,-0.9999999999999999,-1.0,0.36294521090976684,-1.0,-0.6,0.0
0.11111111111111094,0.11111111111111094,0.41176470588235303,-0.19999999999999996,-1.0,0.1709709719571737,0.15370963035707086,0.3999999999999999,1.0
-0.7777777777777779,1.0,0.41176470588235303,-0.19999999999999996,0.3333333333333335,0.83678937190189,-0.031060474927635306,0.0,-1.0
0.11111111111111094,-1.0,-0.2941176470588236,1.0,0.3333333333333335,0.2152703697015319,-1.0,0.6000000000000001,-1.0
-0.7777777777777779,-1.0,1.0000000000000002,-0.19999999999999996,-1.0,0.45317837429470864,-1.0,0.19999999999999996,-1.0
-1.0,-0.5555555555555557,-0.2941176470588236,1.0,-1.0,-1.0,0.7090378785736016,0.8,1.0
1.0,-0.7777777777777779,-0.2941176470588236,1.0,-1.0,0.07036266121596957,0.24408043428914916,0.8,-0.5
-0.11111111111111116,-0.7777777777777779,-0.2941176470588236,-0.9999999999999999,-1.0,0.08951835841301103,-0.0052298910911302565,0.8,-0.5
0.5555555555555554,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,-1.0,0.2465718869137814,0.06481825300531452,0.0,-0.5
-1.0,-0.11111111111111116,0.41176470588235303,-0.19999999999999996,-1.0,-1.0,-0.0995467283530399,-0.19999999999999996,-0.5
-0.11111111111111116,0.33333333333333304,-1.0,-0.9999999999999999,-1.0,0.44150945124692775,0.16996129865769927,0.19999999999999996,-0.5
0.33333333333333304,-0.11111111111111116,-0.2941176470588236,-0.19999999999999996,-1.0,0.0531288490274453,0.07520379859297743,-0.4,0.5
0.11111111111111094,0.11111111111111094,-0.2941176470588236,-0.9999999999999999,-1.0,0.1709709719571737,0.15370963035707086,0.6000000000000001,-1.0
0.33333333333333304,0.5555555555555554,-1.0,-0.19999999999999996,-1.0,0.1743863571185924,0.08430400572008767,-0.19999999999999996,1.0
-0.5555555555555557,1.0,0.41176470588235303,-0.9999999999999999,-1.0,0.3594254771889067,0.1290799330914032,-1.0,0.5
0.7777777777777777,-1.0,-0.2941176470588236,-0.19999999999999996,0.3333333333333335,0.5744925802280652,-1.0,-0.6,1.0
0.5555555555555554,-0.5555555555555557,-1.0,-0.19999999999999996,-1.0,0.38174811269653364,0.2039143407158912,-0.4,0.0
0.11111111111111094,-1.0,-0.2941176470588236,-0.9999999999999999,-1.0,0.2632745397655223,-1.0,-0.19999999999999996,0.0
1.0,-0.5555555555555557,0.41176470588235303,-0.9999999999999999,-1.0,0.24388375374793547,0.4841165005800927,-0.19999999999999996,0.5
-0.11111111111111116,0.7777777777777777,-0.2941176470588236,-0.19999999999999996,-1.0,0.1019997317914485,0.14396058270918055,0.19999999999999996,-1.0
